Version,1.00
Width,640
Height,512
MethaneSensorData,
GPS Latitude,
GPS Longitude,
GPS Altitude,
GPS Heading,
15.552254,15.829208,16.490326,16.270508,16.398804,16.105286,16.086906,16.526909,16.086906,16.068527,15.681610,16.068527,16.160393,16.618294,16.325508,16.270508,16.764313,16.105286,16.819000,16.563469,16.526909,16.819000,17.019241,17.001060,16.160393,17.037422,16.727821,16.837227,17.526833,16.746071,17.291542,17.182724,17.345894,17.182724,17.001060,17.472588,17.635201,17.599098,18.300423,17.599098,17.327782,17.182724,17.562973,17.490669,17.851524,17.055595,17.562973,17.617149,17.418312,17.472588,17.815521,17.055595,17.562973,17.436417,17.617149,17.508751,17.490669,16.618294,17.869537,18.121162,17.599098,17.037422,18.174980,17.959488,17.797501,18.139107,18.031380,18.282524,18.604301,17.508751,17.959488,18.192917,18.049339,18.228775,18.121162,18.675636,18.157051,18.425682,18.550751,18.639977,18.907036,18.049339,18.675636,18.550751,18.586449,18.246689,18.675636,18.336235,18.532898,19.066864,18.871483,18.604301,18.443565,18.978111,18.995872,18.764717,18.461433,18.746902,18.871483,18.639977,18.515038,18.515038,18.586449,18.782516,18.746902,18.085258,18.425682,18.675636,18.425682,18.461433,18.407799,18.497169,18.711266,18.443565,19.102333,18.995872,18.871483,19.279488,19.066864,19.244080,18.586449,18.586449,18.711266,19.066864,19.279488,18.443565,18.568604,18.479309,19.120071,18.425682,18.835907,18.800316,19.297173,19.049126,18.389915,18.282524,18.354134,18.282524,18.318336,18.657799,18.425682,18.746902,18.586449,18.461433,18.443565,18.711266,18.013412,18.139107,18.336235,18.461433,18.372025,18.515038,18.174980,18.675636,18.354134,18.425682,18.479309,18.103203,18.550751,18.479309,18.139107,18.210838,18.228775,18.139107,18.407799,18.210838,18.389915,18.407799,18.336235,18.300423,18.210838,18.425682,18.228775,18.067314,17.689339,17.923515,18.103203,17.779488,17.815521,18.300423,17.472588,17.725410,18.031380,18.210838,17.581032,18.550751,18.174980,18.067314,18.174980,17.562973,18.121162,17.797501,17.635201,17.905525,18.067314,17.869537,17.977463,17.959488,17.725410,18.103203,17.599098,17.797501,17.725410,17.689339,17.905525,17.653252,18.174980,17.364006,17.617149,17.472588,17.490669,17.037422,17.200874,17.128265,16.928284,17.110107,17.037422,16.508614,16.197113,16.307182,16.123657,15.976555,16.050133,15.994957,15.792336,15.736984,15.255882,15.237328,15.736984,15.367142,15.070145,14.828102,14.753502,14.454460,14.660164,14.660164,14.473175,14.884018,14.304565,14.585411,14.604103,14.379539,14.079262,14.379539,14.041656,14.116852,14.454460,14.135643,14.079262,14.304565,13.853394,13.928749,14.529320,14.566719,14.079262,14.154427,14.491898,14.304565,13.985222,14.622795,14.473175,14.417007,14.004036,14.229523,14.248299,14.041656,13.947578,13.853394,14.135643,14.098061,13.740257,14.004036,13.853394,14.041656,14.360802,13.683632,14.379539,13.947578,14.191986,14.060463,13.853394,14.939896,14.004036,14.022850,14.379539,13.777985,14.060463,14.022850,13.664757,14.248299,13.777985,14.116852,13.815697,13.947578,14.398277,14.248299,13.966393,14.360802,14.116852,14.604103,14.435730,14.641472,14.622795,13.985222,13.909912,13.966393,14.342064,13.909912,14.491898,14.491898,14.435730,14.491898,13.985222,14.921280,14.697510,14.716171,14.790810,14.716171,14.734840,14.809464,14.454460,14.772163,15.051552,14.902657,15.404190,15.163063,14.716171,15.237328,15.736984,15.976555,15.939735,16.600029,16.837227,16.709587,17.400223,17.164574,17.164574,17.508751,17.599098,17.635201,17.905525,17.833527,18.049339,17.887535,18.121162,18.711266,17.869537,18.031380,18.103203,18.013412,17.581032,18.461433,18.228775,18.336235,18.192917,17.995445,18.264603,18.318336,18.157051,18.639977,18.300423,18.389915,18.264603,18.479309,17.851524,18.264603,17.977463,18.157051,17.995445,18.192917,17.995445,18.210838,18.657799,18.300423,18.300423,18.461433,18.389915,18.711266,18.835907,18.246689,18.853691,18.049339,18.515038,18.121162,18.121162,18.800316,18.282524,18.497169,17.869537,18.479309,18.639977,18.013412,18.443565,18.300423,18.067314,18.479309,18.246689,18.889267,18.479309,18.210838,18.407799,18.336235,18.729088,18.675636,18.782516,18.764717,18.372025,18.515038,18.782516,18.639977,18.318336,18.924820,18.550751,18.764717,18.604301,18.924820,18.889267,18.782516,18.372025,18.497169,18.264603,18.711266,18.907036,18.835907,19.066864,19.031380,19.173241,18.924820,18.871483,18.693451,18.515038,18.960358,18.729088,18.924820,19.049126,19.491531,18.978111,18.800316,18.889267,19.297173,19.102333,18.889267,19.049126,19.066864,19.438576,19.297173,19.155525,19.244080,19.403244,19.120071,19.013626,19.244080,18.835907,18.729088,18.978111,18.907036,18.835907,18.942589,18.550751,18.622131,18.300423,17.887535,17.490669,17.508751,17.707375,16.873665,17.019241,16.837227,17.200874,17.019241,17.291542,16.819000,17.164574,16.727821,17.273415,16.946480,17.146423,17.725410,17.273415,17.146423,16.910072,17.055595,17.219017,16.928284,16.873665,17.327782,17.073769,16.837227,17.436417,16.855446,17.091942,17.526833,17.200874,16.654823,16.343849,17.128265,17.110107,16.600029,16.764313,16.764313,16.691338,16.782555,16.508614,16.526909,16.654823,16.325508,16.472031,16.581749,16.252167,16.764313,16.910072,16.526909,16.105286,16.215469,16.031746,15.921333,16.050133,16.013359,16.398804,15.866066,15.496765,15.847633,15.866066,16.398804,16.709587,16.050133,15.773888,15.958153,15.644669,16.160393,16.508614,16.160393,15.847633,15.902908,16.086906,16.178757,16.086906,16.362160,16.581749,16.490326,16.654823,16.123657,16.928284,16.673080,17.019241,16.581749,16.526909,17.309662,16.453728,17.454498,16.782555,17.436417,17.091942,16.545189,17.001060,16.891869,16.837227,17.309662,17.091942,16.855446,16.746071,16.873665,16.928284,16.746071,17.182724,17.581032,17.128265,17.544899,17.146423,17.490669,17.110107,17.364006,17.400223,16.691338,17.599098,17.219017,17.128265,17.382111,17.110107,17.128265,17.617149,17.671295,16.636559,17.508751,17.797501,17.689339,17.599098,17.581032,17.255287,17.851524,17.544899,17.490669,17.436417,16.982872,17.382111,17.599098,17.073769,17.273415,16.782555,17.345894,17.055595,16.673080,16.982872,16.362160,16.982872,16.526909,16.727821,17.110107,16.746071,16.343849,16.855446,17.164574,16.819000,16.709587,16.654823,17.200874,17.599098,16.727821,16.673080,17.019241,16.709587,16.307182,17.001060,16.782555,15.939735,16.197113,16.727821,16.252167,16.964684,17.001060,16.417114,16.654823,16.362160,16.068527,16.490326,15.718529,15.994957,15.367142,15.478249,14.454460,
15.626190,16.526909,16.910072,16.343849,16.855446,16.873665,16.691338,17.001060,16.233818,16.526909,16.636559,16.764313,16.891869,16.910072,16.600029,17.146423,16.581749,17.019241,17.037422,16.946480,17.055595,17.055595,16.928284,17.526833,16.837227,17.182724,17.436417,17.725410,17.490669,17.599098,16.581749,17.255287,17.977463,17.959488,17.544899,17.581032,18.264603,17.743439,17.869537,18.300423,18.049339,18.031380,18.085258,18.085258,17.851524,17.635201,17.995445,17.797501,18.479309,18.425682,17.995445,17.743439,17.833527,17.635201,18.228775,17.653252,18.121162,18.085258,17.599098,18.425682,18.174980,17.923515,18.532898,18.246689,18.515038,18.139107,18.228775,18.246689,18.354134,18.924820,18.372025,18.210838,18.818108,18.871483,18.729088,18.978111,19.155525,18.515038,18.479309,19.155525,19.173241,19.314865,18.907036,19.031380,19.031380,18.907036,18.479309,19.137794,18.960358,18.995872,19.314865,19.031380,19.597359,18.657799,19.526825,18.835907,19.190964,18.853691,18.497169,18.995872,19.261787,18.907036,18.604301,18.942589,18.871483,19.420914,19.244080,19.031380,18.800316,19.066864,19.173241,19.102333,19.385582,18.764717,19.314865,18.995872,19.332542,19.279488,19.190964,19.013626,19.013626,18.853691,18.995872,18.942589,18.889267,18.889267,19.049126,19.385582,18.942589,19.066864,19.403244,19.208672,19.244080,18.532898,18.604301,19.244080,18.853691,18.889267,18.960358,18.515038,18.550751,18.960358,19.173241,18.853691,18.746902,18.675636,18.995872,18.622131,18.889267,18.693451,18.693451,18.729088,18.729088,19.049126,18.389915,18.425682,18.764717,18.800316,18.550751,18.871483,18.515038,18.515038,18.461433,18.818108,19.049126,18.318336,18.425682,18.800316,18.729088,18.479309,18.372025,18.031380,18.622131,18.139107,18.192917,18.139107,18.336235,18.425682,18.031380,17.887535,17.887535,18.174980,17.941505,18.157051,18.568604,18.479309,18.354134,18.085258,17.941505,17.887535,17.923515,18.264603,18.282524,18.586449,18.174980,18.246689,18.121162,17.941505,18.031380,18.085258,18.085258,18.103203,17.707375,17.544899,17.743439,17.635201,17.797501,18.013412,18.121162,17.833527,17.581032,17.454498,17.869537,17.508751,17.544899,17.472588,17.146423,17.019241,16.855446,16.472031,16.982872,16.636559,16.086906,16.545189,16.252167,15.681610,15.533768,15.810768,15.681610,15.163063,15.014351,14.529320,14.977135,14.772163,15.533768,14.995743,15.292984,15.348610,15.088730,14.697510,14.921280,15.107323,14.529320,14.641472,14.939896,14.491898,14.902657,14.304565,14.491898,14.454460,14.846748,14.473175,14.977135,14.435730,14.473175,14.454460,14.491898,14.491898,14.995743,14.417007,14.360802,14.417007,14.585411,14.041656,14.360802,14.116852,14.248299,14.210754,14.435730,14.004036,14.191986,14.379539,14.491898,14.548019,14.022850,14.267052,14.417007,14.285812,14.022850,14.342064,14.828102,14.323311,14.098061,14.398277,14.285812,14.417007,14.248299,14.229523,14.473175,14.191986,14.417007,14.323311,14.360802,14.248299,14.548019,14.548019,14.248299,14.473175,14.360802,14.566719,15.032951,14.473175,14.734840,14.734840,14.678833,14.660164,14.604103,14.454460,15.051552,14.809464,14.734840,15.014351,14.604103,14.660164,14.716171,14.566719,14.790810,14.939896,14.641472,14.622795,14.809464,14.921280,14.884018,15.292984,15.422714,15.607719,15.348610,16.123657,15.958153,16.417114,16.068527,16.709587,17.472588,17.562973,17.255287,17.382111,17.400223,17.833527,18.031380,17.833527,18.049339,17.833527,17.905525,18.174980,18.121162,18.246689,18.389915,18.049339,18.425682,18.425682,18.067314,18.425682,17.941505,18.389915,18.407799,18.479309,19.066864,18.568604,18.031380,18.443565,18.764717,17.743439,18.336235,18.532898,18.389915,18.336235,18.515038,18.443565,18.764717,18.192917,19.031380,18.497169,18.461433,18.389915,18.711266,18.764717,18.443565,18.711266,18.764717,18.443565,18.425682,18.693451,18.586449,18.835907,18.622131,18.942589,18.550751,18.764717,18.889267,18.622131,18.532898,18.568604,18.300423,18.479309,18.764717,18.425682,18.354134,18.586449,19.013626,19.049126,18.889267,18.889267,18.639977,18.461433,18.764717,18.729088,18.995872,18.729088,18.639977,19.137794,18.622131,18.978111,18.924820,18.924820,19.279488,18.550751,19.031380,18.871483,18.764717,19.208672,19.420914,19.314865,18.924820,19.579727,19.102333,19.173241,18.995872,19.297173,19.261787,19.297173,19.755821,19.173241,18.729088,19.473892,19.049126,19.473892,19.279488,19.385582,19.438576,19.438576,19.208672,19.102333,19.509178,19.509178,19.473892,19.632591,19.314865,19.720634,19.720634,19.526825,19.949089,19.066864,19.314865,19.544464,19.173241,19.509178,19.597359,19.297173,19.031380,18.746902,18.354134,17.995445,18.139107,18.461433,17.833527,17.707375,17.164574,17.091942,17.182724,17.219017,17.200874,16.964684,17.599098,17.255287,17.128265,17.779488,17.345894,17.599098,17.345894,17.671295,17.291542,17.833527,17.309662,16.855446,17.779488,17.617149,17.273415,16.928284,17.164574,17.091942,16.928284,16.855446,17.833527,17.037422,17.327782,16.709587,17.019241,17.019241,17.273415,16.746071,17.327782,16.764313,17.382111,17.255287,16.782555,16.855446,17.110107,16.946480,16.618294,16.233818,16.891869,16.362160,17.110107,17.291542,16.600029,16.800774,16.782555,16.362160,16.873665,16.508614,16.800774,16.654823,16.380486,15.994957,16.435425,16.800774,16.031746,16.325508,16.746071,16.325508,16.508614,16.068527,16.013359,16.782555,16.581749,16.380486,16.746071,16.928284,17.182724,16.417114,17.273415,16.964684,17.146423,17.327782,16.855446,17.164574,17.073769,17.273415,17.454498,16.873665,17.237152,17.436417,17.526833,17.743439,17.110107,17.019241,17.653252,17.091942,17.345894,17.418312,17.599098,17.418312,17.327782,17.110107,17.635201,17.671295,17.959488,17.941505,17.472588,17.200874,17.869537,17.219017,17.905525,17.923515,17.815521,18.192917,17.364006,17.544899,17.851524,17.490669,18.103203,17.761467,17.707375,17.508751,18.282524,17.923515,18.228775,18.336235,17.617149,18.049339,17.617149,17.562973,18.282524,18.157051,17.382111,18.318336,17.797501,17.617149,18.246689,17.164574,17.345894,17.382111,17.418312,18.192917,17.869537,17.182724,17.019241,17.526833,17.490669,17.345894,17.508751,17.562973,17.164574,17.779488,17.725410,17.743439,17.959488,17.291542,17.887535,17.309662,17.182724,16.964684,16.928284,17.309662,17.055595,17.436417,17.164574,16.800774,16.928284,17.128265,17.255287,17.400223,16.946480,16.618294,16.928284,16.343849,16.362160,16.215469,15.939735,15.200203,
16.105286,16.928284,16.618294,16.727821,16.709587,16.581749,16.910072,16.654823,16.982872,16.252167,17.364006,16.819000,17.182724,17.146423,16.727821,17.001060,17.653252,16.855446,17.200874,17.364006,17.436417,16.727821,17.091942,17.472588,17.526833,16.928284,17.291542,17.472588,18.049339,17.653252,18.013412,17.689339,17.905525,17.689339,18.139107,17.869537,17.671295,17.959488,18.139107,18.192917,18.228775,18.336235,17.743439,18.300423,18.031380,18.049339,18.192917,18.228775,17.833527,18.336235,18.031380,18.192917,18.174980,18.210838,18.157051,17.923515,18.372025,17.797501,18.835907,18.372025,18.264603,17.617149,18.497169,18.389915,18.354134,18.782516,18.550751,18.693451,18.586449,18.604301,18.924820,18.764717,18.318336,19.279488,18.746902,18.871483,19.120071,18.622131,18.818108,19.332542,19.420914,18.515038,19.066864,19.031380,19.173241,18.764717,18.497169,19.279488,19.385582,19.526825,19.049126,19.173241,19.597359,18.818108,19.084602,19.420914,19.438576,18.978111,19.120071,18.924820,18.889267,18.729088,19.544464,19.120071,18.942589,19.491531,19.102333,18.586449,19.226387,18.907036,19.190964,19.367905,19.226387,19.456238,19.456238,19.509178,19.173241,19.226387,19.350227,18.942589,18.746902,19.297173,19.332542,19.456238,19.385582,19.102333,19.385582,19.102333,18.889267,19.244080,19.279488,18.995872,18.924820,18.479309,18.675636,19.137794,19.120071,18.622131,18.995872,18.907036,18.657799,18.711266,18.675636,18.657799,19.084602,18.657799,18.818108,19.208672,18.835907,18.604301,18.586449,18.853691,18.907036,18.853691,18.924820,18.729088,18.835907,18.978111,18.960358,18.818108,18.300423,18.764717,18.960358,18.907036,18.995872,18.568604,18.639977,18.532898,18.978111,18.942589,18.282524,18.800316,18.746902,18.871483,18.336235,18.942589,19.013626,18.479309,18.443565,18.604301,18.246689,19.049126,18.515038,18.246689,18.604301,18.246689,18.978111,19.031380,18.586449,18.157051,18.174980,18.889267,18.675636,17.851524,18.782516,18.532898,18.389915,18.067314,18.210838,18.192917,18.461433,18.085258,18.461433,17.779488,17.797501,18.067314,18.264603,17.977463,17.689339,17.653252,18.139107,18.336235,17.164574,17.599098,17.400223,17.418312,17.617149,17.418312,17.382111,16.819000,17.110107,16.636559,16.215469,16.068527,16.160393,15.921333,15.939735,15.441238,15.181633,15.181633,15.070145,15.181633,15.348610,14.977135,14.790810,14.828102,15.181633,15.051552,14.622795,14.772163,14.697510,14.716171,14.828102,15.218765,14.304565,14.267052,14.884018,14.772163,14.772163,14.641472,14.846748,14.191986,14.622795,14.828102,14.304565,14.267052,14.435730,14.267052,14.304565,14.267052,14.304565,14.379539,13.872246,14.734840,14.210754,14.398277,14.884018,14.529320,14.229523,14.229523,14.604103,14.491898,14.041656,14.454460,14.360802,14.566719,14.379539,14.809464,14.229523,14.210754,14.210754,14.248299,14.342064,14.267052,14.510605,14.473175,14.342064,14.342064,14.529320,14.135643,14.267052,14.417007,14.548019,15.051552,14.417007,14.604103,14.417007,13.966393,14.734840,14.585411,14.772163,14.622795,14.772163,14.772163,14.697510,14.548019,14.604103,14.529320,14.921280,14.995743,14.548019,15.051552,14.697510,14.398277,15.496765,15.163063,15.200203,14.958519,15.144493,14.977135,15.088730,15.144493,15.404190,15.367142,15.810768,15.404190,16.343849,16.050133,16.252167,16.600029,16.709587,16.782555,17.019241,17.182724,17.436417,16.964684,18.139107,17.923515,18.049339,17.653252,17.707375,18.013412,18.013412,18.372025,18.604301,18.372025,18.246689,18.479309,18.461433,18.389915,18.318336,18.264603,18.604301,18.443565,18.622131,18.604301,18.800316,18.103203,18.354134,18.711266,18.407799,18.782516,18.639977,18.622131,18.657799,18.871483,18.639977,18.746902,18.853691,18.318336,18.746902,18.835907,18.657799,18.425682,19.244080,19.208672,18.425682,18.942589,18.942589,18.978111,18.157051,18.907036,18.174980,18.639977,18.372025,18.889267,18.924820,18.924820,18.995872,19.120071,18.942589,18.622131,19.066864,19.120071,18.942589,18.800316,19.438576,18.978111,19.013626,19.049126,18.675636,18.800316,18.853691,18.532898,19.120071,18.693451,19.049126,19.473892,19.703033,18.907036,18.907036,19.261787,19.632591,18.835907,19.049126,19.173241,19.385582,19.013626,19.049126,19.297173,19.031380,19.350227,19.526825,19.597359,18.853691,19.208672,19.137794,19.456238,18.853691,19.456238,18.818108,19.314865,19.190964,19.226387,19.190964,19.632591,19.137794,19.562096,19.350227,19.703033,19.385582,19.614983,19.790993,19.896416,19.826149,19.261787,19.685432,19.314865,19.403244,19.790993,19.632591,19.438576,19.843727,19.773407,19.385582,19.896416,19.261787,19.155525,19.597359,18.818108,18.800316,18.264603,18.300423,18.103203,17.779488,17.237152,17.761467,17.725410,17.146423,17.055595,17.581032,17.454498,17.599098,17.653252,17.237152,17.219017,18.103203,17.164574,16.964684,17.526833,17.797501,17.689339,17.164574,17.327782,17.599098,17.091942,17.725410,17.182724,17.382111,17.526833,17.562973,17.309662,17.725410,16.928284,17.490669,17.508751,17.309662,17.273415,17.219017,17.110107,16.800774,16.600029,17.091942,17.273415,16.910072,17.219017,16.782555,17.128265,16.982872,16.654823,16.764313,16.636559,16.398804,16.964684,16.453728,17.164574,16.270508,17.001060,16.800774,16.362160,16.490326,16.453728,16.417114,16.727821,16.215469,16.197113,16.178757,16.746071,16.654823,16.964684,16.086906,15.994957,16.764313,16.086906,16.709587,16.490326,16.764313,17.237152,17.055595,16.891869,17.581032,17.237152,17.164574,17.219017,17.400223,17.219017,17.454498,17.345894,17.671295,17.273415,17.073769,17.797501,17.055595,17.725410,17.454498,17.200874,17.707375,17.635201,17.526833,17.073769,17.237152,17.725410,17.959488,17.761467,18.300423,17.146423,17.905525,17.797501,18.103203,18.479309,17.707375,18.103203,17.743439,17.490669,18.354134,18.389915,18.210838,17.581032,17.851524,18.049339,17.761467,17.923515,17.707375,18.085258,18.103203,18.479309,18.139107,17.869537,18.425682,17.851524,18.031380,17.977463,17.689339,17.382111,17.454498,18.479309,17.472588,17.779488,18.228775,17.237152,17.237152,17.327782,17.689339,17.364006,17.291542,17.833527,17.562973,17.653252,17.761467,17.815521,18.978111,17.581032,17.599098,17.797501,18.121162,17.653252,18.246689,17.689339,17.617149,17.327782,17.544899,17.707375,16.855446,17.581032,17.490669,16.472031,17.001060,16.982872,17.526833,16.764313,17.219017,17.055595,16.654823,16.964684,16.982872,16.068527,16.142021,16.160393,16.178757,15.237328,
15.755432,16.325508,16.472031,17.110107,16.654823,16.819000,16.691338,16.800774,16.782555,16.673080,16.891869,17.345894,16.782555,16.928284,17.418312,16.636559,17.418312,16.873665,16.691338,17.364006,17.055595,17.382111,17.110107,17.345894,17.887535,18.049339,17.345894,17.941505,17.400223,17.851524,17.707375,17.905525,18.139107,18.318336,18.049339,17.851524,17.941505,18.157051,18.210838,17.905525,18.049339,18.479309,18.157051,18.425682,18.157051,18.354134,18.067314,18.210838,18.210838,18.246689,18.013412,18.174980,17.995445,18.210838,18.121162,18.228775,18.318336,18.103203,18.675636,18.013412,18.461433,18.479309,18.354134,18.174980,18.389915,18.246689,18.354134,18.515038,18.264603,18.622131,18.746902,18.479309,18.764717,18.889267,18.729088,18.389915,19.031380,19.491531,18.924820,18.853691,18.995872,18.497169,18.675636,19.438576,19.403244,19.314865,19.120071,19.173241,18.746902,19.297173,19.420914,19.350227,19.562096,19.509178,19.438576,19.208672,18.818108,19.084602,18.924820,18.782516,19.120071,19.509178,18.764717,19.261787,18.853691,19.031380,19.261787,18.711266,19.084602,19.066864,18.942589,19.208672,19.597359,19.367905,18.978111,19.438576,19.279488,19.137794,19.137794,19.403244,19.367905,18.764717,19.208672,19.173241,19.456238,19.226387,19.031380,19.084602,18.907036,18.924820,19.244080,18.764717,18.889267,18.835907,18.800316,18.818108,19.049126,18.622131,19.031380,19.084602,18.746902,18.942589,18.568604,18.461433,18.693451,18.871483,18.282524,18.729088,19.049126,18.835907,18.942589,18.300423,19.279488,18.942589,18.764717,18.657799,18.764717,18.924820,18.586449,18.782516,18.889267,18.693451,18.764717,18.729088,18.354134,18.675636,18.818108,18.924820,18.604301,18.497169,18.818108,18.782516,18.995872,18.461433,18.425682,18.479309,18.532898,18.532898,18.568604,18.693451,18.479309,18.139107,18.835907,18.121162,18.729088,18.157051,18.995872,18.228775,18.174980,18.407799,18.264603,18.425682,18.228775,18.318336,18.228775,18.228775,18.479309,18.318336,18.425682,18.085258,18.103203,17.869537,18.550751,18.174980,18.157051,18.174980,17.797501,18.461433,17.923515,17.833527,17.959488,18.013412,17.797501,17.309662,17.599098,17.635201,17.526833,17.454498,16.618294,17.164574,17.400223,16.746071,16.746071,16.142021,15.976555,16.252167,15.755432,15.515259,15.422714,15.921333,15.163063,15.292984,15.478249,15.181633,14.566719,15.255882,15.070145,15.348610,14.716171,14.865379,14.473175,14.977135,14.417007,15.163063,14.491898,14.566719,14.660164,14.529320,14.585411,14.678833,14.435730,14.304565,14.809464,14.435730,14.884018,14.510605,14.604103,14.734840,14.977135,14.417007,14.921280,14.604103,14.566719,14.473175,14.734840,14.379539,14.398277,14.716171,14.473175,14.641472,14.248299,14.604103,14.697510,14.491898,14.435730,14.285812,14.285812,14.004036,14.360802,13.966393,14.379539,14.697510,14.548019,14.454460,14.191986,14.191986,14.566719,14.510605,14.585411,14.529320,14.585411,14.529320,15.144493,14.697510,14.491898,14.529320,14.753502,14.529320,14.939896,14.790810,14.716171,14.566719,14.566719,14.846748,14.846748,14.995743,14.921280,14.977135,14.641472,14.977135,14.716171,14.846748,14.716171,14.884018,15.070145,14.753502,15.070145,15.292984,14.958519,15.014351,14.995743,15.107323,15.255882,15.515259,15.570740,15.847633,15.866066,16.123657,16.325508,16.197113,16.855446,16.782555,17.544899,17.400223,17.200874,17.562973,17.815521,17.707375,17.707375,17.941505,18.174980,18.157051,18.246689,17.905525,18.407799,18.746902,18.192917,18.479309,18.835907,18.228775,18.782516,18.550751,18.604301,18.604301,18.622131,18.657799,18.746902,19.013626,18.354134,18.425682,18.622131,18.711266,18.515038,18.764717,18.818108,18.389915,18.675636,18.174980,18.622131,18.729088,18.764717,18.532898,19.013626,18.675636,18.871483,18.282524,18.675636,18.300423,19.031380,18.764717,18.835907,18.515038,18.889267,18.479309,19.190964,18.622131,18.995872,18.729088,18.924820,19.137794,18.800316,18.604301,18.924820,19.456238,18.746902,19.562096,19.084602,18.389915,19.403244,19.314865,18.978111,18.942589,19.297173,18.907036,19.226387,18.924820,19.031380,19.367905,19.190964,19.808578,18.800316,19.226387,19.420914,19.244080,19.491531,19.385582,19.350227,19.703033,19.526825,19.420914,19.614983,19.244080,19.332542,19.808578,19.297173,19.790993,18.995872,19.190964,19.720634,19.526825,18.853691,19.808578,19.137794,19.456238,19.861290,19.966621,19.491531,19.720634,18.818108,19.261787,19.790993,19.632591,19.597359,19.667824,19.703033,19.790993,19.013626,19.456238,19.226387,19.896416,19.773407,19.984169,19.685432,19.949089,19.350227,19.826149,19.084602,19.491531,19.332542,18.889267,18.729088,18.282524,18.479309,18.031380,18.085258,17.833527,17.544899,17.364006,17.327782,16.764313,17.364006,16.764313,17.418312,17.490669,17.544899,17.345894,17.526833,17.562973,17.887535,17.364006,17.689339,17.200874,17.562973,17.255287,16.982872,17.364006,17.454498,17.436417,17.436417,16.964684,17.436417,16.964684,17.490669,17.110107,16.873665,17.037422,16.928284,16.819000,17.073769,16.746071,16.618294,17.291542,16.891869,16.673080,16.873665,16.873665,16.891869,17.327782,16.691338,16.746071,17.164574,16.654823,16.691338,16.086906,16.800774,16.252167,16.398804,16.380486,16.490326,16.417114,16.727821,16.160393,16.307182,16.233818,16.727821,16.691338,16.086906,16.142021,16.252167,15.755432,16.123657,16.215469,15.994957,16.068527,16.636559,16.472031,16.563469,17.146423,16.709587,17.019241,17.653252,17.617149,17.364006,17.091942,17.797501,16.946480,17.562973,17.073769,17.128265,17.128265,17.617149,17.418312,17.327782,16.691338,17.743439,17.472588,17.382111,17.671295,17.237152,17.887535,17.869537,17.869537,17.291542,17.544899,17.635201,17.273415,17.725410,17.454498,18.121162,18.210838,17.815521,17.851524,18.103203,17.255287,18.121162,18.336235,18.085258,17.851524,17.725410,18.336235,18.550751,17.743439,17.761467,17.797501,18.031380,18.675636,18.031380,17.400223,18.139107,17.851524,17.833527,17.923515,17.761467,17.671295,17.869537,17.779488,17.851524,17.237152,18.157051,18.407799,17.995445,17.635201,17.743439,17.436417,17.490669,17.851524,17.653252,17.689339,17.418312,17.815521,17.833527,17.671295,17.436417,17.581032,17.905525,17.617149,17.091942,17.490669,17.617149,17.273415,17.743439,17.905525,17.418312,17.382111,17.182724,16.982872,17.073769,17.418312,16.636559,16.819000,17.091942,16.288857,17.146423,17.400223,16.727821,16.343849,16.782555,16.380486,15.773888,14.716171,
